fua_code,study_city_label,population,selected_bands,global_monthly_listener_sum_editorial,dominant_band_monthly_listeners_editorial,global_attention_population_index_editorial,dominant_band_share_editorial,dominant_band_excluded_index_editorial,index_rank_editorial,dominant_band_excluded_rank_editorial,global_monthly_listener_sum_systematic,dominant_band_monthly_listeners_systematic,global_attention_population_index_systematic,dominant_band_share_systematic,dominant_band_excluded_index_systematic,index_rank_systematic,dominant_band_excluded_rank_systematic,selection_overlap,selection_overlap_share,index_rank_change,dominant_band_excluded_rank_change
UK010F,Sheffield,1217504,10,93656067,52301870,76.92464829684337,0.5584461495697871,33.96637464846111,1,1,93656067,52301870,76.92464829684337,0.5584461495697871,33.96637464846111,1,1,10,1.0,0,0
UK006F,Liverpool,1597536,10,71892005,37927636,45.001805906095385,0.527564031633281,21.260471751497306,2,4,71892005,37927636,45.001805906095385,0.527564031633281,21.260471751497306,2,4,10,1.0,0,0
UK008F,Manchester,3595966,10,138676765,39676473,38.56453731764984,0.28610757541106474,27.530931048847513,3,2,147968643,39676473,41.148510024844505,0.26814108851427393,30.11490375604219,3,2,8,0.8,0,0
UK001F,London,12666099,10,366760605,92034104,28.956082294951273,0.25093781269119675,21.68990633974991,4,3,427695653,92034104,33.7669595824255,0.21518597010383925,26.500783627224134,4,3,7,0.7,0,0
UK002F,Birmingham,3247941,10,83758431,18330664,25.78816271600993,0.21885156850657816,20.144382856708297,5,5,84191810,18330664,25.921594634877913,0.21772502574775385,20.27781477557628,5,5,9,0.9,0,0
UK004F,Glasgow,1895840,10,44115424,10807735,23.269592370664192,0.244987671432105,17.568829120600896,6,6,44115424,10807735,23.269592370664192,0.244987671432105,17.568829120600896,6,6,10,1.0,0,0
UK013F,Newcastle,1221203,10,16201200,12324330,13.26659040306976,0.760704762610177,3.1746318998561254,7,8,16181906,12324330,13.250791227994036,0.7616117656350248,3.158832724780401,7,8,6,0.6,0,0
UK003F,Leeds,3070506,10,27602295,8110938,8.98949391403241,0.293850130940199,6.347929950307865,8,7,25609295,8110938,8.340415227978712,0.31671851958439307,5.6988512642541655,8,7,7,0.7,0,0
